10.167090060600973,46.59556316533926,65.06906663373059
10.432855673829808,43.944026233251655,65.91797592816656
17.06562910130326,69.62977881736802,107.65848808005
12.796845679480178,54.76042927802571,91.47254360608957
12.105809268537866,42.77546711794333,83.38706932885654
12.363627747781418,53.976770834919094,79.88886903233661
16.179132830039347,66.6819142488358,107.39613765373886
16.84559903731385,66.46086510271746,97.49743614946458
12.259276228285106,41.19181307194693,69.01164596827847
12.175370109460072,50.03871686287282,74.26956082644213
14.97116495814959,62.021513635747205,85.48037656582432
15.721702454206206,65.05983544825334,98.02894539693004
11.271364209709903,38.86319708139036,66.22838023940729
17.739476510151356,68.71209044601738,100.52897365427185
17.89714941849018,73.3328725339728,117.98984964616383
18.228920671085525,75.67846290091993,118.29301308069509
17.49423130681357,72.26127304546326,85.50221753048652
10.649906723337914,50.90316545604355,65.42714855895976
16.144586905847685,67.84325030903983,90.73121182664266
13.582248981152734,52.005631634405205,72.70671549042879
13.770715360598562,54.1564273714289,89.05494210164639
18.66440193805642,70.25790298916051,104.91965112645121
16.243952957997422,64.91288557672877,91.03259109397467
12.018512230573167,48.94361986722165,72.22127209752091
16.921283986682347,63.09316642744374,98.17537688302227
15.88011572374522,65.31066204425439,91.55661214149255
11.525159684254572,48.4566661857035,80.04974902847849
13.844359946791867,55.42096268031252,75.55185558835905
17.356612567652114,71.25019452551567,111.47035501419332
14.068826136155888,50.138201026304365,79.53002298638876
19.85436350542938,75.78832792633469,118.9702811965921
16.544339727390664,67.24442944086898,104.6714831978597
17.63822650587174,76.08685808114797,114.72869124217067
11.94717678220955,51.90426608555158,75.19465188113519
14.41521640320567,57.020349665173164,88.75564153533867
13.593938994788891,49.352890725100785,95.54172880286117
19.96925095578399,78.76048248855598,114.07920093968356
19.169534272000224,87.38071663454517,114.5775528078689
18.15553577445936,67.95998550943449,108.32580401638282
14.740509517328354,65.01033240967757,84.44348158413324
13.613364523390544,59.34975973241247,86.66730022550009
17.65481137203144,64.74868124698472,109.70783111641722
19.52680375608884,72.33462216423504,105.96394911070962
17.786630600812128,66.18484220014419,100.52843741682658
16.48023915307037,60.68396633930199,90.61015333571144
14.687876412988086,68.45847203505389,90.89602526596885
15.8761399839508,61.67217125166287,89.81943619516012
18.22122889430267,77.45291509689932,103.00781571188557
12.76600312558926,54.878004229928024,76.6047815382557
13.412992365143513,44.07342402958613,79.79512174538736
13.037606095826204,51.400925731795255,75.10652481677042
17.793715215432165,71.21435737144334,112.67261522251816
12.256920139063308,52.00464924157437,89.29981216010893
14.851269957736385,55.08514018073202,89.16918345315909
15.314379687676345,63.090099748638686,98.77265092015958
15.258742904771745,61.54595171804683,99.28464931931964
12.198215717861114,58.26593414625086,82.63371924659663
